2025-01-01 11:38:10,711 - 99/100
2025-01-01 11:38:10,726 - 100/100
2025-01-01 11:38:10,736 - prec:0.5635300332608371  recall:0.7831763582462878  F1: 0.6009728812857932 
2025-01-01 11:38:10,737 - Epoch: 6 / 10
2025-01-01 11:45:52,414 - 0.9768807888031006
2025-01-01 11:45:52,529 - 1/100
2025-01-01 11:45:52,537 - 2/100
2025-01-01 11:45:52,544 - 3/100
2025-01-01 11:45:52,552 - 4/100
2025-01-01 11:45:52,559 - 5/100
2025-01-01 11:45:52,566 - 6/100
2025-01-01 11:45:52,574 - 7/100
2025-01-01 11:45:52,582 - 8/100
2025-01-01 11:45:52,588 - 9/100
2025-01-01 11:45:52,596 - 10/100
2025-01-01 11:45:52,603 - 11/100
2025-01-01 11:45:52,611 - 12/100
2025-01-01 11:45:52,618 - 13/100
2025-01-01 11:45:52,625 - 14/100
2025-01-01 11:45:52,632 - 15/100
2025-01-01 11:45:52,639 - 16/100
2025-01-01 11:45:52,646 - 17/100
2025-01-01 11:45:52,654 - 18/100
2025-01-01 11:45:52,661 - 19/100
2025-01-01 11:45:52,668 - 20/100
2025-01-01 11:45:52,675 - 21/100
2025-01-01 11:45:52,683 - 22/100
2025-01-01 11:45:52,690 - 23/100
2025-01-01 11:45:52,701 - 24/100
2025-01-01 11:45:52,712 - 25/100
2025-01-01 11:45:52,724 - 26/100
2025-01-01 11:45:52,731 - 27/100
2025-01-01 11:45:52,738 - 28/100
2025-01-01 11:45:52,745 - 29/100
2025-01-01 11:45:52,750 - 30/100
2025-01-01 11:45:52,765 - 31/100
2025-01-01 11:45:52,773 - 32/100
2025-01-01 11:45:52,782 - 33/100
